2024-02-13 01:10:23 |INFO  |main |SpringApplication.java:645 |ljl.bilibili.video.VideoApplication |No active profile set, falling back to 1 default profile: "default"
2024-02-13 01:10:28 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=d51b1c9b-608b-3874-8632-f51e900894d9
2024-02-13 01:10:31 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 10201 (http)
2024-02-13 01:10:31 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-10201"]
2024-02-13 01:10:31 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-02-13 01:10:31 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.65]
2024-02-13 01:10:31 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-02-13 01:10:31 |INFO  |main |ServletWebServerApplicationContext.java:290 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 7897 ms
2024-02-13 01:10:32 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-02-13 01:10:33 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-02-13 01:10:38 |INFO  |main |WebMvcPropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.WebMvcPropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
2024-02-13 01:10:38 |INFO  |main |XxlJobConfig.java:46 |ljl.video.config.XxlJobConfig |>>>>>>>>>>> xxl-job config init.
2024-02-13 01:10:39 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of fba1fed9-220e-4c2c-af9c-19e1197a1d0e
2024-02-13 01:10:39 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 82 ms to scan 1 urls, producing 3 keys and 6 values 
2024-02-13 01:10:39 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 59 ms to scan 1 urls, producing 4 keys and 9 values 
2024-02-13 01:10:39 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 12 ms to scan 1 urls, producing 3 keys and 10 values 
2024-02-13 01:10:40 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 203 ms to scan 255 urls, producing 0 keys and 0 values 
2024-02-13 01:10:40 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 16 ms to scan 1 urls, producing 1 keys and 5 values 
2024-02-13 01:10:40 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 56 ms to scan 1 urls, producing 1 keys and 7 values 
2024-02-13 01:10:40 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 43 ms to scan 1 urls, producing 2 keys and 8 values 
2024-02-13 01:10:40 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 440 ms to scan 255 urls, producing 0 keys and 0 values 
2024-02-13 01:10:40 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[fba1fed9-220e-4c2c-af9c-19e1197a1d0e] RpcClient init label, labels = {module=naming, source=sdk}
2024-02-13 01:10:40 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[fba1fed9-220e-4c2c-af9c-19e1197a1d0e] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-02-13 01:10:40 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[fba1fed9-220e-4c2c-af9c-19e1197a1d0e] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-02-13 01:10:40 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[fba1fed9-220e-4c2c-af9c-19e1197a1d0e] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-02-13 01:10:40 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[fba1fed9-220e-4c2c-af9c-19e1197a1d0e] Try to connect to server on start up, server: {serverIp = '116.62.71.84', server main port = 8848}
2024-02-13 01:10:43 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[fba1fed9-220e-4c2c-af9c-19e1197a1d0e] Success to connect to server [116.62.71.84:8848] on start up, connectionId = 1707757843702_223.150.228.133_13508
2024-02-13 01:10:43 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[fba1fed9-220e-4c2c-af9c-19e1197a1d0e] Notify connected event to listeners.
