2024-03-04 10:28:03 |INFO  |main |SpringApplication.java:645 |ljl.bilibili.video.VideoApplication |No active profile set, falling back to 1 default profile: "default"
2024-03-04 10:28:07 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=f55ba974-c794-3f79-b4ee-10555f1fa588
2024-03-04 10:28:09 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 10201 (http)
2024-03-04 10:28:09 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-10201"]
2024-03-04 10:28:09 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-03-04 10:28:09 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.65]
2024-03-04 10:28:09 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-03-04 10:28:09 |INFO  |main |ServletWebServerApplicationContext.java:290 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 6461 ms
2024-03-04 10:28:11 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-03-04 10:28:11 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-03-04 10:28:22 |INFO  |main |WebMvcPropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.WebMvcPropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
2024-03-04 10:28:25 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 44ef7604-06e5-4eba-9176-4444ebb49219
2024-03-04 10:28:25 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 164 ms to scan 1 urls, producing 3 keys and 6 values 
2024-03-04 10:28:25 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 49 ms to scan 1 urls, producing 4 keys and 9 values 
2024-03-04 10:28:26 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 42 ms to scan 1 urls, producing 3 keys and 10 values 
2024-03-04 10:28:26 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 425 ms to scan 221 urls, producing 0 keys and 0 values 
2024-03-04 10:28:26 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 24 ms to scan 1 urls, producing 1 keys and 5 values 
2024-03-04 10:28:26 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 24 ms to scan 1 urls, producing 1 keys and 7 values 
2024-03-04 10:28:26 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 21 ms to scan 1 urls, producing 2 keys and 8 values 
2024-03-04 10:28:26 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 318 ms to scan 221 urls, producing 0 keys and 0 values 
2024-03-04 10:28:26 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[44ef7604-06e5-4eba-9176-4444ebb49219] RpcClient init label, labels = {module=naming, source=sdk}
2024-03-04 10:28:26 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[44ef7604-06e5-4eba-9176-4444ebb49219] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-03-04 10:28:26 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[44ef7604-06e5-4eba-9176-4444ebb49219] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-03-04 10:28:26 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[44ef7604-06e5-4eba-9176-4444ebb49219] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-03-04 10:28:26 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[44ef7604-06e5-4eba-9176-4444ebb49219] Try to connect to server on start up, server: {serverIp = '116.62.71.84', server main port = 8848}
2024-03-04 10:28:33 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[44ef7604-06e5-4eba-9176-4444ebb49219] Success to connect to server [116.62.71.84:8848] on start up, connectionId = 1709519313946_120.227.131.104_44449
