2024-03-06 21:37:58 |INFO  |main |SpringApplication.java:645 |ljl.bilibili.video.VideoApplication |No active profile set, falling back to 1 default profile: "default"
2024-03-06 21:38:03 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=dd85eba1-2da3-33d2-b1f9-b4420142a858
2024-03-06 21:38:04 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 10201 (http)
2024-03-06 21:38:04 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-10201"]
2024-03-06 21:38:04 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-03-06 21:38:04 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.65]
2024-03-06 21:38:05 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-03-06 21:38:05 |INFO  |main |ServletWebServerApplicationContext.java:290 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 6922 ms
2024-03-06 21:38:07 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-03-06 21:38:07 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-03-06 21:38:11 |INFO  |main |WebMvcPropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.WebMvcPropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
2024-03-06 21:38:12 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 8a08f39a-cc5a-47d4-a9a2-be587e58e4b3
2024-03-06 21:38:12 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 56 ms to scan 1 urls, producing 3 keys and 6 values 
2024-03-06 21:38:12 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 18 ms to scan 1 urls, producing 4 keys and 9 values 
2024-03-06 21:38:12 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 13 ms to scan 1 urls, producing 3 keys and 10 values 
2024-03-06 21:38:12 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 286 ms to scan 220 urls, producing 0 keys and 0 values 
2024-03-06 21:38:13 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 17 ms to scan 1 urls, producing 1 keys and 5 values 
2024-03-06 21:38:13 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 20 ms to scan 1 urls, producing 1 keys and 7 values 
2024-03-06 21:38:13 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 51 ms to scan 1 urls, producing 2 keys and 8 values 
2024-03-06 21:38:13 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 232 ms to scan 220 urls, producing 0 keys and 0 values 
2024-03-06 21:38:13 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8a08f39a-cc5a-47d4-a9a2-be587e58e4b3] RpcClient init label, labels = {module=naming, source=sdk}
2024-03-06 21:38:13 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8a08f39a-cc5a-47d4-a9a2-be587e58e4b3] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-03-06 21:38:13 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8a08f39a-cc5a-47d4-a9a2-be587e58e4b3] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-03-06 21:38:13 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8a08f39a-cc5a-47d4-a9a2-be587e58e4b3] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-03-06 21:38:13 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8a08f39a-cc5a-47d4-a9a2-be587e58e4b3] Try to connect to server on start up, server: {serverIp = 'xxx.xxx.xxx.xxx', server main port = 8848}
2024-03-06 21:38:17 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8a08f39a-cc5a-47d4-a9a2-be587e58e4b3] Try to connect to server on start up, server: {serverIp = 'xxx.xxx.xxx.xxx', server main port = 8848}
2024-03-06 21:38:20 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8a08f39a-cc5a-47d4-a9a2-be587e58e4b3] Try to connect to server on start up, server: {serverIp = 'xxx.xxx.xxx.xxx', server main port = 8848}
2024-03-06 21:38:23 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8a08f39a-cc5a-47d4-a9a2-be587e58e4b3] Try to reconnect to a new server, server is  not appointed, will choose a random server.
2024-03-06 21:38:23 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8a08f39a-cc5a-47d4-a9a2-be587e58e4b3] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-03-06 21:38:23 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8a08f39a-cc5a-47d4-a9a2-be587e58e4b3] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$861/1029176222
2024-03-06 21:38:27 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-10201"]
2024-03-06 21:38:27 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 10201 (http) with context path ''
2024-03-06 21:38:28 |INFO  |main |DruidDataSource.java:2063 |com.alibaba.druid.pool.DruidDataSource |{dataSource-0} closing ...
2024-03-06 21:38:29 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Pausing ProtocolHandler ["http-nio-10201"]
2024-03-06 21:38:29 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Stopping service [Tomcat]
2024-03-06 21:38:29 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Stopping ProtocolHandler ["http-nio-10201"]
2024-03-06 21:38:29 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Destroying ProtocolHandler ["http-nio-10201"]
2024-03-06 21:38:30 |INFO  |main |ConditionEvaluationReportLoggingListener.java:136 |org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener |

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2024-03-06 21:38:30 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[8a08f39a-cc5a-47d4-a9a2-be587e58e4b3] Fail to connect server, after trying 1 times, last try server is {serverIp = 'xxx.xxx.xxx.xxx', server main port = 8848}, error = unknown
